goos: darwin
goarch: arm64
pkg: github.com/rbaliyan/mailbox
cpu: Apple M4
BenchmarkSendMessage_BodySize/1KB-10                    	      20	     13104 ns/op	   13906 B/op	     141 allocs/op
BenchmarkSendMessage_BodySize/1KB-10                    	      20	     14640 ns/op	   13996 B/op	     142 allocs/op
BenchmarkSendMessage_BodySize/1KB-10                    	      20	     13325 ns/op	   13988 B/op	     142 allocs/op
BenchmarkSendMessage_BodySize/100KB-10                  	      20	     17294 ns/op	   13988 B/op	     142 allocs/op
BenchmarkSendMessage_BodySize/100KB-10                  	      20	     16738 ns/op	   13940 B/op	     141 allocs/op
BenchmarkSendMessage_BodySize/100KB-10                  	      20	     14800 ns/op	   13898 B/op	     141 allocs/op
BenchmarkSendMessage_BodySize/100KB-10                  	      20	     17340 ns/op	   13964 B/op	     142 allocs/op
BenchmarkSendMessage_BodySize/100KB-10                  	      20	     13481 ns/op	   13980 B/op	     142 allocs/op
BenchmarkSendMessage_BodySize/100KB-10                  	      20	     14942 ns/op	   13972 B/op	     142 allocs/op
BenchmarkSendMessage_Parallel-10                        	      20	     13875 ns/op	   15969 B/op	     161 allocs/op
BenchmarkSendMessage_Parallel-10                        	      20	     22038 ns/op	   15933 B/op	     161 allocs/op
BenchmarkSendMessage_Parallel-10                        	      20	     28302 ns/op	   15758 B/op	     160 allocs/op
BenchmarkSendMessage_Parallel-10                        	      20	     13958 ns/op	   15749 B/op	     160 allocs/op
BenchmarkSendMessage_Parallel-10                        	      20	     13933 ns/op	   15618 B/op	     160 allocs/op
BenchmarkSendMessage_Parallel-10                        	      20	     17098 ns/op	   15847 B/op	     161 allocs/op
BenchmarkGet_Parallel-10                                	      20	    228598 ns/op	  350053 B/op	    3610 allocs/op
BenchmarkGet_Parallel-10                                	      20	    224277 ns/op	  350029 B/op	    3611 allocs/op
BenchmarkGet_Parallel-10                                	      20	    233962 ns/op	  350082 B/op	    3610 allocs/op
BenchmarkGet_Parallel-10                                	      20	    359281 ns/op	  349929 B/op	    3610 allocs/op
BenchmarkGet_Parallel-10                                	      20	    435633 ns/op	  350124 B/op	    3610 allocs/op
BenchmarkGet_Parallel-10                                	      20	    468977 ns/op	  350148 B/op	    3611 allocs/op
goos: darwin
goarch: arm64
pkg: github.com/rbaliyan/mailbox/content
cpu: Apple M4
BenchmarkEncodeWithHeaders/json/256B-10         	      20	       987.5 ns/op	     624 B/op	       5 allocs/op
BenchmarkEncodeWithHeaders/json/256B-10         	      20	       472.9 ns/op	     624 B/op	       5 allocs/op
BenchmarkEncodeWithHeaders/json/256B-10         	      20	       481.2 ns/op	     624 B/op	       5 allocs/op
BenchmarkEncodeWithHeaders/json/256B-10         	      20	       881.2 ns/op	     624 B/op	       5 allocs/op
BenchmarkEncodeWithHeaders/json/256B-10         	      20	       366.7 ns/op	     624 B/op	       5 allocs/op
BenchmarkEncodeWithHeaders/json/256B-10         	      20	       377.1 ns/op	     624 B/op	       5 allocs/op
BenchmarkEncodeWithHeaders/json/4KB-10          	      20	      1240 ns/op	    4464 B/op	       5 allocs/op
BenchmarkEncodeWithHeaders/json/4KB-10          	      20	      1688 ns/op	    4464 B/op	       5 allocs/op
BenchmarkEncodeWithHeaders/json/4KB-10          	      20	      1362 ns/op	    4464 B/op	       5 allocs/op
BenchmarkEncodeWithHeaders/json/4KB-10          	      20	       900.0 ns/op	    4464 B/op	       5 allocs/op
BenchmarkEncodeWithHeaders/json/4KB-10          	      20	      3452 ns/op	    4464 B/op	       5 allocs/op
BenchmarkEncodeWithHeaders/json/4KB-10          	      20	      1142 ns/op	    4464 B/op	       5 allocs/op
BenchmarkEncodeWithHeaders/json/64KB-10         	      20	     14588 ns/op	   65904 B/op	       5 allocs/op
BenchmarkEncodeWithHeaders/json/64KB-10         	      20	      7144 ns/op	   65904 B/op	       5 allocs/op
BenchmarkEncodeWithHeaders/json/64KB-10         	      20	      4744 ns/op	   65904 B/op	       5 allocs/op
BenchmarkEncodeWithHeaders/json/64KB-10         	      20	      5125 ns/op	   65904 B/op	       5 allocs/op
BenchmarkEncodeWithHeaders/json/64KB-10         	      20	      9233 ns/op	   65904 B/op	       5 allocs/op
BenchmarkEncodeWithHeaders/json/64KB-10         	      20	      4625 ns/op	   65904 B/op	       5 allocs/op
BenchmarkEncodeWithHeaders/base64/256B-10       	      20	      3760 ns/op	    1072 B/op	       6 allocs/op
BenchmarkEncodeWithHeaders/base64/256B-10       	      20	       823.0 ns/op	    1072 B/op	       6 allocs/op
BenchmarkEncodeWithHeaders/base64/256B-10       	      20	       693.8 ns/op	    1072 B/op	       6 allocs/op
BenchmarkEncodeWithHeaders/base64/256B-10       	      20	       600.0 ns/op	    1072 B/op	       6 allocs/op
BenchmarkEncodeWithHeaders/base64/256B-10       	      20	       306.2 ns/op	    1072 B/op	       6 allocs/op
BenchmarkEncodeWithHeaders/base64/256B-10       	      20	       379.1 ns/op	    1072 B/op	       6 allocs/op
BenchmarkEncodeWithHeaders/base64/4KB-10        	      20	      3942 ns/op	   12656 B/op	       6 allocs/op
BenchmarkEncodeWithHeaders/base64/4KB-10        	      20	      2165 ns/op	   12656 B/op	       6 allocs/op
BenchmarkEncodeWithHeaders/base64/4KB-10        	      20	      2310 ns/op	   12656 B/op	       6 allocs/op
BenchmarkEncodeWithHeaders/base64/4KB-10        	      20	      2285 ns/op	   12656 B/op	       6 allocs/op
BenchmarkEncodeWithHeaders/base64/4KB-10        	      20	      3210 ns/op	   12656 B/op	       6 allocs/op
BenchmarkEncodeWithHeaders/base64/4KB-10        	      20	      4133 ns/op	   12656 B/op	       6 allocs/op
BenchmarkEncodeWithHeaders/base64/64KB-10       	      20	     58175 ns/op	  180592 B/op	       6 allocs/op
BenchmarkEncodeWithHeaders/base64/64KB-10       	      20	     44583 ns/op	  180592 B/op	       6 allocs/op
